Season,Team,Date,target,OT,points_scored,points_allowed,pass_yards,pass_touchdowns,interceptions,sacks,pass_yards_per_attempt,pass_completion_ratio,Rate,rush_yards_per_attempt,rush_touchdowns,punts,time_of_possession,extra_points_ratio,field_goal_ratio,third_down_ratio,fourth_down_ratio
2019,NYJ,2019-10-27,0,0,15,29,167,2,3,8,7.3,70.0,66.2,3.3,0,5,1599,1.0,0.0,0.2222222222222222,0.5
2019,NYJ,2019-11-03,0,0,18,26,238,1,1,3,6.7,69.2,83.1,4.0,0,4,1726,1.0,0.75,0.35714285714285715,1.0
2019,NYJ,2019-11-10,1,0,34,27,218,1,0,2,7.7,63.3,96.2,2.6,2,5,1844,1.0,0.6666666666666666,0.3076923076923077,1.0
2019,NYJ,2019-11-17,1,0,34,17,285,4,1,2,9.5,61.3,117.6,3.5,1,4,1939,0.8,0.0,0.4166666666666667,1.0
2019,NYJ,2019-11-24,1,0,34,3,313,2,0,1,10.9,69.0,127.5,2.9,1,4,1890,1.0,0.6666666666666666,0.4166666666666667,0.0
2019,NYJ,2019-12-01,0,0,6,22,209,0,0,4,5.0,58.3,68.8,3.6,0,6,1699,0.0,1.0,0.4117647058823529,0.0
2019,NYJ,2019-12-08,1,0,22,21,262,2,1,1,7.5,55.6,85.6,3.5,0,3,1794,0.5,1.0,0.42857142857142855,0.0
2019,NYJ,2019-12-12,0,0,21,42,207,2,1,1,6.8,56.3,83.7,4.3,0,4,1702,0.5,0.0,0.42857142857142855,0.0
2019,NYJ,2019-12-22,1,0,16,10,174,1,0,2,7.0,61.5,94.1,2.7,0,6,1708,1.0,1.0,0.26666666666666666,1.0
2019,NYJ,2019-12-29,1,0,13,6,185,1,1,2,5.5,63.9,74.4,3.2,0,5,1881,1.0,0.5,0.35714285714285715,0.0
2019,PHI,2019-09-08,1,0,32,27,313,3,0,1,8.0,71.8,121.0,4.0,1,3,2067,1.0,1.0,0.6470588235294118,0.5
2019,PHI,2019-09-15,0,0,20,24,237,1,2,3,5.3,58.3,60.9,2.3,1,4,1974,0.0,1.0,0.5,0.6666666666666666
2019,PHI,2019-09-22,0,0,24,27,246,2,0,3,7.2,52.8,93.1,4.2,1,3,1938,1.0,1.0,0.5384615384615384,0.0
2019,PHI,2019-09-26,1,0,34,27,160,3,0,0,5.9,59.3,113.2,5.3,2,4,1659,1.0,0.0,0.5555555555555556,0.0
2019,PHI,2019-10-06,1,0,31,6,181,1,0,1,6.5,58.6,88.4,2.9,1,5,1852,1.0,1.0,0.38461538461538464,0.0
2019,PHI,2019-10-13,0,0,20,38,292,2,2,2,7.5,63.4,80.5,4.9,0,3,1676,1.0,1.0,0.3333333333333333,0.3333333333333333
2019,PHI,2019-10-20,0,0,10,37,168,1,1,3,7.3,61.5,77.1,4.1,0,3,1658,1.0,1.0,0.3333333333333333,0.5
2019,PHI,2019-10-27,1,0,31,13,153,1,0,3,7.2,70.8,101.6,5.3,3,4,2157,0.6666666666666666,1.0,0.5333333333333333,0.0
2019,PHI,2019-11-03,1,0,22,14,227,1,0,4,6.1,66.7,90.4,4.2,1,5,2418,0.5,1.0,0.4444444444444444,1.0
2019,PHI,2019-11-17,0,0,10,17,174,1,0,5,5.4,50.0,70.2,3.9,0,8,1895,1.0,1.0,0.23076923076923078,0.0
2019,PHI,2019-11-24,0,0,9,17,238,1,2,3,5.7,73.3,74.1,4.6,0,4,1915,0.0,1.0,0.3333333333333333,0.0
2019,PHI,2019-12-01,0,0,31,37,294,3,1,2,6.7,60.9,92.1,4.8,0,3,1722,1.0,0.75,0.5,0.0
2019,PHI,2019-12-09,1,1,23,17,300,2,0,3,6.5,66.0,95.4,3.7,1,8,2571,1.0,0.5,0.42857142857142855,0.5
2019,PHI,2019-12-15,1,0,37,27,258,3,0,2,6.2,69.8,108.5,5.6,1,3,2217,1.0,1.0,0.6875,0.0
2019,PHI,2019-12-22,1,0,17,9,313,1,0,1,8.0,77.5,107.6,3.9,1,4,2172,1.0,0.3333333333333333,0.42857142857142855,0.0
2019,PHI,2019-12-29,1,0,34,17,279,1,0,1,7.2,57.5,87.4,3.9,3,7,1885,1.0,1.0,0.26666666666666666,0.5
2019,PHI,2019-01-05,0,0,9,17,162,0,0,7,6.3,67.9,82.7,4.6,0,3,1995,0.0,1.0,0.2727272727272727,0.0
2019,PIT,2019-09-08,0,0,3,33,276,0,1,1,5.9,57.4,65.6,2.5,0,5,1647,0.0,1.0,0.25,0.3333333333333333
2019,PIT,2019-09-15,0,0,26,28,180,2,1,1,5.5,58.8,80.5,5.1,1,5,1454,1.0,1.0,0.2727272727272727,0.0
2019,PIT,2019-09-22,0,0,20,24,160,2,1,2,6.4,51.9,79.2,3.6,0,6,1423,1.0,1.0,0.25,0.0
2019,PIT,2019-09-30,1,0,27,3,260,2,0,0,8.4,87.1,123.1,2.6,1,2,1786,1.0,1.0,0.3333333333333333,0.0
2019,PIT,2019-10-06,0,1,23,26,192,1,1,1,6.5,67.7,81.7,4.1,1,4,1534,1.0,1.0,0.3333333333333333,0.0
2019,PIT,2019-10-13,1,0,24,17,132,1,1,0,6.6,75.0,87.9,3.4,1,4,2045,1.0,1.0,0.6153846153846154,0.0
2019,PIT,2019-10-28,1,0,27,14,236,2,1,2,7.0,55.6,82.6,5.4,1,3,2118,1.0,0.6666666666666666,0.46153846153846156,0.0
2019,PIT,2019-11-03,1,0,26,24,183,1,1,1,5.5,74.3,83.4,3.6,0,1,1768,1.0,1.0,0.38461538461538464,0.0
2019,PIT,2019-11-10,1,0,17,12,231,1,0,3,6.4,57.9,84.4,1.6,0,9,1900,1.0,1.0,0.3125,1.0
2019,PIT,2019-11-14,0,0,7,21,178,1,4,4,5.0,52.3,32.2,3.6,0,5,1562,1.0,0.0,0.18181818181818182,0.0
2019,PIT,2019-11-24,1,0,16,10,179,1,1,3,7.5,48.1,66.7,4.2,0,7,2080,1.0,1.0,0.3125,0.0
2019,PIT,2019-12-01,1,0,20,13,199,1,1,1,10.1,66.7,93.2,3.9,1,4,1674,1.0,1.0,0.4,0.0
2019,PIT,2019-12-08,1,0,23,17,135,1,0,3,8.0,84.2,113.8,4.0,0,2,1914,1.0,1.0,0.36363636363636365,0.0
2019,PIT,2019-12-15,0,0,10,17,178,1,4,4,5.3,60.5,41.2,3.6,0,5,1660,1.0,1.0,0.38461538461538464,0.0
2019,PIT,2019-12-22,0,0,10,16,185,1,2,4,5.8,67.6,65.7,3.0,0,7,1892,1.0,1.0,0.21428571428571427,0.0
2019,PIT,2019-12-29,0,0,10,28,77,0,0,2,3.8,36.0,44.9,4.0,1,5,1233,1.0,1.0,0.4166666666666667,0.0
2019,SEA,2019-09-08,1,0,21,20,160,2,0,4,9.8,70.0,127.1,2.9,1,8,1450,1.0,0.0,0.3333333333333333,0.0
2019,SEA,2019-09-15,1,0,28,26,274,3,0,4,8.6,82.9,127.9,4.6,1,4,2146,1.0,0.0,0.38461538461538464,1.0
2019,SEA,2019-09-22,0,0,27,33,406,2,0,0,8.1,64.0,102.6,4.2,2,4,1893,1.0,0.0,0.35714285714285715,0.25
2019,SEA,2019-09-29,1,0,27,10,225,1,0,4,8.6,78.6,112.1,4.3,1,4,2004,1.0,1.0,0.4,0.0
2019,SEA,2019-10-03,1,0,30,29,262,4,0,1,11.7,73.9,150.7,3.9,0,4,2118,1.0,0.5,0.3,1.0
2019,SEA,2019-10-13,1,0,32,28,284,2,0,3,8.9,69.7,116.2,4.5,2,4,2021,0.6666666666666666,1.0,0.46153846153846156,0.0
2019,SEA,2019-10-20,0,0,16,30,241,1,1,1,5.9,48.8,65.2,4.1,0,3,1806,1.0,0.75,0.5882352941176471,0.0
2019,SEA,2019-10-27,1,0,27,20,171,2,0,2,9.1,70.0,129.4,4.6,1,4,1753,1.0,1.0,0.3333333333333333,0.0
2019,SEA,2019-11-03,1,1,40,34,347,5,0,3,8.8,67.4,130.7,6.6,0,3,1693,0.6666666666666666,0.5,0.25,0.0
2019,SEA,2019-11-11,1,1,27,24,189,1,1,5,6.8,70.6,81.6,4.3,1,7,2119,1.0,1.0,0.4666666666666667,0.0
2019,SEA,2019-11-24,1,0,17,9,174,1,1,6,8.0,52.0,71.1,6.7,1,7,1685,1.0,1.0,0.35714285714285715,0.0
2019,SEA,2019-12-02,1,0,37,30,226,2,1,2,7.7,67.7,97.0,5.1,2,3,2385,1.0,1.0,0.4666666666666667,1.0
2019,SEA,2019-12-08,0,0,12,28,202,0,1,5,6.8,61.1,64.8,5.0,0,5,1736,0.0,1.0,0.35714285714285715,0.5
2019,SEA,2019-12-15,1,0,30,24,274,2,1,2,10.6,74.1,115.4,4.5,2,4,1878,0.75,1.0,0.4,1.0
2019,SEA,2019-12-22,0,0,13,27,133,1,0,5,5.5,51.6,73.7,4.6,0,7,1507,1.0,1.0,0.08333333333333333,0.0
2019,SEA,2019-12-29,0,0,21,26,223,2,0,1,5.8,62.5,94.1,4.2,1,3,1976,1.0,0.0,0.5714285714285714,0.3333333333333333
2019,SEA,2019-01-05,1,0,17,9,318,1,0,1,10.8,60.0,107.4,2.5,1,4,1605,1.0,0.5,0.5333333333333333,0.0
2019,SEA,2019-01-12,0,0,23,28,265,1,0,5,8.9,67.7,104.9,4.6,2,3,1831,1.0,0.5,0.3333333333333333,1.0
2019,SFO,2019-09-08,1,0,31,17,158,1,1,1,6.1,66.7,78.9,3.1,0,2,1804,1.0,0.75,0.38461538461538464,0.0
2019,SFO,2019-09-15,1,0,41,17,312,3,1,0,12.0,69.2,132.2,6.2,2,2,1939,1.0,0.6666666666666666,0.5555555555555556,0.0
2019,SFO,2019-09-22,1,0,24,20,268,1,2,1,8.7,71.9,81.2,4.2,2,3,2177,1.0,1.0,0.5454545454545454,0.0
2019,SFO,2019-10-07,1,0,31,3,171,2,0,2,6.2,69.0,107.1,6.9,2,4,2263,1.0,0.25,0.375,1.0
2019,SFO,2019-10-13,1,0,20,7,232,0,1,2,7.4,72.7,79.4,2.4,2,4,2332,1.0,0.6666666666666666,0.47058823529411764,1.0
2019,SFO,2019-10-20,1,0,9,0,146,0,1,2,7.2,57.1,58.8,3.5,0,2,2004,0.0,0.75,0.4375,0.5
2019,SFO,2019-10-27,1,0,51,13,156,2,1,3,8.0,81.8,107.6,6.1,5,3,1981,1.0,1.0,0.5,0.0
2019,SFO,2019-10-31,1,0,28,25,310,4,0,1,8.6,75.7,136.1,3.3,0,5,2071,1.0,0.0,0.6470588235294118,1.0
2019,SFO,2019-11-11,0,1,24,27,215,1,1,5,5.4,52.2,63.2,3.2,0,5,2081,1.0,0.75,0.4,0.0
2019,SFO,2019-11-17,1,0,36,26,408,4,2,2,9.4,75.6,113.9,1.8,0,2,1717,1.0,1.0,0.46153846153846156,0.0
2019,SFO,2019-11-24,1,0,37,8,227,2,0,3,12.7,70.0,141.0,5.1,2,4,1484,1.0,1.0,0.3333333333333333,0.0
2019,SFO,2019-12-01,0,0,17,20,157,1,0,2,7.9,71.4,108.6,6.0,1,2,1654,1.0,0.5,0.3333333333333333,0.5
2019,SFO,2019-12-08,1,0,48,46,354,5,1,3,10.7,75.0,133.6,6.8,1,3,1717,1.0,1.0,0.5,1.0
2019,SFO,2019-12-15,0,0,22,29,193,1,0,1,5.9,64.7,89.5,4.4,1,4,1848,0.5,1.0,0.3333333333333333,1.0
2019,SFO,2019-12-21,1,0,34,31,215,1,2,6,9.2,59.3,66.1,5.2,2,5,1659,1.0,1.0,0.4,0.0
2019,SFO,2019-12-29,1,0,26,21,270,0,0,2,13.0,81.8,117.8,5.3,3,2,1624,1.0,1.0,0.5,0.0
2019,SFO,2019-01-11,1,0,27,10,122,1,1,2,6.9,57.9,72.7,4.0,2,4,2307,1.0,1.0,0.4166666666666667,0.0
2019,SFO,2019-01-19,1,0,37,20,69,0,0,1,9.6,75.0,100.5,6.8,4,2,1727,1.0,1.0,0.4,0.0
2019,SFO,2019-02-02,0,0,20,31,210,1,2,1,7.1,64.5,67.9,6.4,1,2,1607,1.0,1.0,0.375,0.0
2019,TAM,2019-09-08,0,0,17,31,174,1,3,3,5.4,55.6,43.1,4.7,0,2,1796,1.0,1.0,0.45454545454545453,0.0
2019,TAM,2019-09-12,1,0,20,14,189,1,0,3,8.3,64.0,100.2,3.2,1,6,2033,1.0,0.6666666666666666,0.16666666666666666,0.0
2019,TAM,2019-09-22,0,0,31,32,355,3,1,4,10.3,62.2,109.6,4.5,0,4,1992,0.3333333333333333,0.8,0.2857142857142857,1.0
2019,TAM,2019-09-29,1,0,55,40,376,4,1,2,9.4,68.3,119.6,2.9,2,2,1956,1.0,1.0,0.6153846153846154,0.0
2019,TAM,2019-10-06,0,0,24,31,158,2,0,6,7.6,55.6,97.5,4.3,1,6,1593,1.0,1.0,0.2727272727272727,1.0
2019,TAM,2019-10-13,0,0,26,37,365,1,5,7,7.4,55.6,44.1,3.0,2,6,1730,1.0,1.0,0.3333333333333333,0.5
2019,TAM,2019-10-27,0,0,23,27,283,2,2,3,7.0,48.8,66.3,3.5,0,3,1894,0.0,1.0,0.4666666666666667,0.5
2019,TAM,2019-11-03,0,1,34,40,319,2,0,2,7.6,65.9,102.4,3.8,2,4,2125,1.0,0.6666666666666666,0.42857142857142855,1.0
2019,TAM,2019-11-10,1,0,30,27,339,1,2,4,7.5,62.5,73.2,4.5,2,3,2163,1.0,1.0,0.4666666666666667,0.0
2019,TAM,2019-11-17,0,0,17,34,298,2,4,2,6.1,58.8,55.8,4.5,0,3,1380,1.0,1.0,0.38461538461538464,0.0
2019,TAM,2019-11-24,1,0,35,22,313,3,2,0,11.2,64.3,108.2,3.9,1,4,1702,0.4,1.0,0.46153846153846156,0.0
2019,TAM,2019-12-01,1,0,28,11,241,0,0,4,8.1,63.6,85.5,2.4,2,4,2012,1.0,1.0,0.4117647058823529,0.5
2019,TAM,2019-12-08,1,0,38,35,467,4,3,1,9.7,71.4,103.0,2.7,1,2,2055,1.0,1.0,0.5333333333333333,1.0
2019,TAM,2019-12-15,1,0,38,17,446,4,1,2,10.9,66.7,123.7,1.7,0,3,1999,1.0,0.5,0.5,0.5
2019,TAM,2019-12-21,0,0,20,23,329,1,4,3,7.0,52.1,46.3,5.0,1,2,1828,1.0,0.6666666666666666,0.5294117647058824,0.0
2019,TAM,2019-12-29,0,1,22,28,193,2,2,1,8.4,54.2,73.8,6.5,0,3,1425,1.0,0.0,0.125,1.0
2019,OTI,2019-09-08,1,0,43,13,216,3,0,4,10.3,58.3,127.8,4.4,1,6,1758,1.0,1.0,0.2,0.0
2019,OTI,2019-09-15,0,0,17,19,119,1,0,4,5.5,67.9,88.2,5.2,1,6,1686,1.0,0.5,0.1,0.0
2019,OTI,2019-09-19,0,0,7,20,249,0,0,9,7.6,57.5,75.9,3.5,1,8,2116,1.0,0.0,0.47058823529411764,0.0
2019,OTI,2019-09-29,1,0,24,10,227,3,0,0,8.4,66.7,129.7,4.1,0,5,1759,1.0,1.0,0.46153846153846156,0.0
2019,OTI,2019-10-06,0,0,7,14,150,0,0,5,8.3,59.1,79.7,3.8,1,6,1728,1.0,0.0,0.2857142857142857,0.0
2019,OTI,2019-10-13,0,0,0,16,165,0,3,7,6.1,58.8,34.6,1.9,0,9,1814,0.0,0.0,0.14285714285714285,0.0
2019,OTI,2019-10-20,1,0,23,20,306,2,1,2,10.8,80.0,117.5,3.3,1,2,1935,0.6666666666666666,1.0,0.5454545454545454,0.5
2019,OTI,2019-10-27,1,0,27,23,174,3,0,3,5.8,63.6,107.4,3.4,0,5,1706,1.0,1.0,0.38461538461538464,0.0
2019,OTI,2019-11-03,0,0,20,30,310,1,2,4,8.5,69.2,80.1,5.8,2,3,1603,1.0,0.0,0.3,1.0
2019,OTI,2019-11-10,1,0,35,32,146,2,0,4,9.5,68.4,126.2,8.7,2,4,1328,0.75,0.0,0.25,0.0
2019,OTI,2019-11-24,1,0,42,20,252,2,0,1,14.4,77.8,155.8,6.6,4,3,1384,1.0,0.0,0.5,0.0
2019,OTI,2019-12-01,1,0,31,17,138,2,0,6,8.3,77.3,122.9,5.1,1,5,1649,1.0,1.0,0.38461538461538464,1.0
2019,OTI,2019-12-08,1,0,42,21,391,3,1,0,14.5,77.8,140.4,5.0,2,2,1752,1.0,0.0,0.7272727272727273,0.0
2019,OTI,2019-12-15,0,0,21,24,269,2,1,2,7.5,59.5,88.7,5.8,1,3,1720,1.0,0.0,0.4,0.5
2019,OTI,2019-12-22,0,0,28,38,248,3,0,5,10.1,63.0,129.9,5.7,1,7,1736,1.0,0.0,0.38461538461538464,0.0
2019,OTI,2019-12-29,1,0,35,14,222,2,0,0,10.6,66.7,133.4,6.3,3,4,1701,1.0,0.0,0.5,0.0
2019,OTI,2019-01-04,1,0,20,13,71,1,1,1,4.8,56.3,62.2,5.0,1,6,1869,1.0,0.0,0.5,0.0
2019,OTI,2019-01-11,1,0,28,12,83,3,0,1,6.1,53.3,109.2,5.9,1,6,1674,1.0,0.0,0.5384615384615384,0.0
2019,OTI,2019-01-19,0,0,24,35,210,2,0,3,7.4,68.8,107.6,3.7,1,3,1810,1.0,1.0,0.3,0.6666666666666666
2019,WAS,2019-09-08,0,0,27,32,370,3,0,1,8.6,68.2,116.7,2.2,0,5,1533,1.0,1.0,0.38461538461538464,1.0
2019,WAS,2019-09-15,0,0,21,31,208,2,0,1,6.0,70.3,102.1,2.8,1,4,1598,1.0,0.0,0.2222222222222222,0.6666666666666666
2019,WAS,2019-09-23,0,0,15,31,287,2,3,4,7.7,69.8,74.5,3.3,0,1,1704,0.0,0.5,0.3333333333333333,0.6666666666666666
2019,WAS,2019-09-29,0,0,3,24,121,0,4,3,5.1,53.6,25.1,3.2,0,6,1431,0.0,1.0,0.18181818181818182,0.0
2019,WAS,2019-10-06,0,0,7,33,78,0,1,6,4.5,66.7,54.7,7.3,1,10,1687,1.0,0.0,0.09090909090909091,0.0
2019,WAS,2019-10-13,1,0,17,16,166,2,0,0,6.6,52.0,99.7,4.4,0,7,1641,1.0,0.5,0.18181818181818182,0.0
2019,WAS,2019-10-20,0,0,0,9,50,0,0,3,6.4,75.0,81.9,4.0,0,4,1596,0.0,0.0,0.3333333333333333,0.0
2019,WAS,2019-10-24,0,0,9,19,131,0,1,4,7.8,71.4,67.8,5.3,0,2,1404,0.0,1.0,0.2857142857142857,0.0
2019,WAS,2019-11-03,0,0,9,24,116,0,0,4,6.5,68.2,80.9,5.5,0,5,1693,0.0,1.0,0.18181818181818182,0.0
2019,WAS,2019-11-17,0,0,17,34,171,2,1,6,6.1,54.3,74.8,2.7,0,6,1661,0.0,0.5,0.375,0.0
2019,WAS,2019-11-24,1,0,19,16,144,0,1,3,5.2,43.3,44.3,3.6,0,5,1590,1.0,1.0,0.2857142857142857,0.0
2019,WAS,2019-12-01,1,0,29,21,114,0,0,5,5.9,52.0,64.4,8.3,3,5,1837,1.0,0.75,0.2727272727272727,0.0
2019,WAS,2019-12-08,0,0,15,20,141,1,1,4,6.3,59.3,70.1,4.3,1,6,1776,0.0,1.0,0.36363636363636365,0.0
2019,WAS,2019-12-15,0,0,27,37,251,2,0,1,9.3,67.9,119.8,4.6,1,4,1383,1.0,1.0,0.4,0.0
2019,WAS,2019-12-22,0,1,35,41,281,3,0,3,7.9,76.3,122.8,3.1,2,5,2028,1.0,0.0,0.5714285714285714,0.0
2019,WAS,2019-12-29,0,0,16,47,183,1,1,2,5.6,48.6,61.0,4.4,0,4,1545,1.0,1.0,0.08333333333333333,0.0
2020,CRD,2020-09-13,1,0,24,20,224,1,1,2,5.8,65.0,77.5,5.0,2,4,1886,1.0,0.3333333333333333,0.5,0.0
2020,CRD,2020-09-20,1,0,30,15,278,1,1,3,7.5,68.4,87.4,5.0,2,4,2025,1.0,1.0,0.4117647058823529,1.0
2020,CRD,2020-09-27,0,0,23,26,268,2,3,1,7.7,65.7,72.1,4.0,1,2,1630,0.6666666666666666,1.0,0.4,1.0
2020,CRD,2020-10-04,0,0,21,31,133,3,0,1,4.3,77.4,116.7,5.6,0,5,1372,1.0,0.0,0.3333333333333333,0.0
2020,CRD,2020-10-11,1,0,30,10,369,1,1,1,10.3,73.0,102.2,4.2,3,4,1935,1.0,1.0,0.4166666666666667,1.0
2020,CRD,2020-10-19,1,0,38,10,177,2,0,1,7.8,37.5,91.8,7.5,3,4,1583,1.0,1.0,0.5384615384615384,1.0
2020,CRD,2020-10-25,1,1,37,34,360,3,1,0,7.5,70.8,104.5,4.8,1,2,1813,1.0,0.75,0.4166666666666667,0.5
2020,CRD,2020-11-08,0,0,31,34,264,3,0,1,10.9,80.8,147.4,4.8,1,1,1863,1.0,0.5,0.4166666666666667,0.6666666666666666
2020,CRD,2020-11-15,1,0,32,30,236,1,1,3,7.7,68.8,87.5,6.2,2,3,1780,1.0,1.0,0.38461538461538464,1.0
2020,CRD,2020-11-19,0,0,21,28,257,2,0,3,6.4,69.0,101.0,3.2,1,4,1493,1.0,0.0,0.5454545454545454,0.0
2020,CRD,2020-11-29,0,0,17,20,160,0,1,2,5.0,67.6,65.8,4.1,2,3,2048,1.0,0.5,0.42857142857142855,0.0
2020,CRD,2020-12-06,0,0,28,38,140,3,1,2,4.4,53.8,76.9,4.4,1,5,1267,1.0,0.0,0.3333333333333333,1.0
2020,CRD,2020-12-13,1,0,26,7,231,1,0,1,7.0,68.6,96.2,3.7,1,4,2273,1.0,1.0,0.3888888888888889,0.5
2020,CRD,2020-12-20,1,0,33,26,423,3,1,1,11.7,75.7,128.5,3.4,1,3,1667,1.0,1.0,0.3,0.5
2020,CRD,2020-12-26,0,0,12,20,230,0,1,3,4.9,62.0,64.6,4.4,1,4,1936,0.0,1.0,0.25,0.6666666666666666
2020,CRD,2020-01-03,0,0,7,18,166,1,1,4,7.1,70.4,83.3,2.7,0,6,1329,1.0,0.0,0.2222222222222222,0.0
2020,ATL,2020-09-13,0,0,25,38,434,2,1,2,8.3,68.5,97.3,3.4,1,2,1764,0.5,1.0,0.5,0.0
2020,ATL,2020-09-20,0,0,39,40,267,4,0,1,7.4,64.9,122.2,3.3,0,4,2028,1.0,1.0,0.47058823529411764,1.0
2020,ATL,2020-09-27,0,0,26,30,227,1,1,2,6.3,50.0,66.4,5.8,2,6,1510,0.6666666666666666,0.6666666666666666,0.3076923076923077,0.0
2020,ATL,2020-10-05,0,0,16,30,249,0,0,4,7.3,71.8,88.5,3.1,2,3,1822,0.5,1.0,0.25,0.5
2020,ATL,2020-10-11,0,0,16,23,207,0,1,2,6.1,56.8,61.4,6.9,1,3,1615,1.0,1.0,0.46153846153846156,1.0
2020,ATL,2020-10-18,1,0,40,23,363,4,0,2,9.3,75.0,135.7,2.7,0,2,2407,1.0,1.0,0.5294117647058824,1.0
2020,ATL,2020-10-25,0,0,22,23,322,1,0,2,8.0,73.8,103.5,2.5,2,4,1845,1.0,0.0,0.5,0.5
2020,ATL,2020-10-29,1,0,25,17,270,0,1,2,9.4,70.0,84.0,3.6,2,1,2190,0.5,1.0,0.3333333333333333,0.0
2020,ATL,2020-11-08,1,0,34,27,271,3,1,2,8.1,71.4,110.5,2.9,1,5,2007,1.0,1.0,0.46153846153846156,0.0
2020,ATL,2020-11-22,0,0,9,24,196,0,2,8,6.3,51.4,44.4,3.7,0,5,1579,0.0,1.0,0.14285714285714285,0.6666666666666666
2020,ATL,2020-11-29,1,0,43,6,179,2,1,1,4.7,56.4,74.6,3.9,1,3,2098,1.0,1.0,0.47368421052631576,1.0
2020,ATL,2020-12-06,0,0,16,21,262,1,0,3,7.0,48.7,79.2,3.3,0,5,1386,1.0,1.0,0.38461538461538464,0.0
2020,ATL,2020-12-13,0,0,17,20,249,2,3,2,8.0,66.7,71.4,3.5,0,2,1545,1.0,1.0,0.75,0.0
2020,ATL,2020-12-20,0,0,27,31,332,3,0,3,7.3,69.4,108.5,2.8,0,5,1691,1.0,1.0,0.4,0.5
2020,ATL,2020-12-27,0,0,14,17,277,2,0,4,8.6,77.1,118.4,3.9,0,5,1992,1.0,0.0,0.5,0.0
2020,ATL,2020-01-03,0,0,27,44,258,2,0,1,6.0,65.9,96.6,4.9,1,1,1992,1.0,1.0,0.5,0.6666666666666666
2020,RAV,2020-09-13,1,0,38,6,270,3,0,2,10.9,80.8,148.4,3.7,2,3,1798,1.0,1.0,0.5454545454545454,0.0
2020,RAV,2020-09-20,1,0,33,16,177,1,0,4,8.5,75.0,109.2,6.2,1,2,2091,1.0,1.0,0.35714285714285715,1.0
2020,RAV,2020-09-28,0,0,20,34,70,1,0,4,3.5,53.6,71.1,7.5,0,3,1564,1.0,1.0,0.3333333333333333,0.0
2020,RAV,2020-10-04,1,0,31,17,206,2,2,1,9.0,65.2,86.5,4.5,2,3,1762,1.0,1.0,0.45454545454545453,1.0
2020,RAV,2020-10-11,1,0,27,3,171,2,1,1,4.9,51.4,70.9,6.7,0,4,1521,1.0,0.6666666666666666,0.4666666666666667,0.0
2020,RAV,2020-10-18,1,0,30,28,173,1,0,3,6.9,59.3,90.5,4.9,2,7,2190,1.0,1.0,0.375,0.0
2020,RAV,2020-11-01,0,0,24,28,192,2,2,4,7.4,46.4,63.4,5.6,1,3,2122,1.0,1.0,0.5333333333333333,0.5
2020,RAV,2020-11-08,1,0,24,10,156,0,0,2,7.4,82.6,94.9,2.9,2,6,2006,1.0,1.0,0.38461538461538464,1.0
2020,RAV,2020-11-15,0,0,17,23,242,2,1,2,7.3,70.6,97.9,4.1,0,3,1954,1.0,1.0,0.46153846153846156,0.3333333333333333
2020,RAV,2020-11-22,0,1,24,30,177,1,1,1,6.4,58.6,73.5,3.9,1,3,1866,1.0,1.0,0.6,0.0
2020,RAV,2020-12-02,0,0,14,19,90,1,1,3,6.1,50.0,60.0,4.6,1,7,1581,1.0,0.0,0.23076923076923078,1.0
2020,RAV,2020-12-08,1,0,34,17,107,2,1,0,6.3,70.6,101.8,7.9,2,1,1654,1.0,0.6666666666666666,0.45454545454545453,1.0
2020,RAV,2020-12-14,1,0,47,42,154,1,0,4,8.4,57.1,96.1,7.2,5,4,1683,0.8,1.0,0.5454545454545454,1.0
2020,RAV,2020-12-20,1,0,40,14,250,3,1,1,9.6,73.1,125.5,4.3,2,0,1908,1.0,0.5,0.6666666666666666,0.5
2020,RAV,2020-12-27,1,0,27,13,183,2,0,0,7.0,65.4,111.5,6.2,1,2,2109,1.0,1.0,0.7272727272727273,0.0
2020,RAV,2020-01-03,1,0,38,3,121,3,1,0,6.4,57.9,94.5,7.5,2,2,2431,1.0,1.0,0.6470588235294118,0.5
2020,RAV,2020-01-10,1,0,20,13,165,0,1,5,7.5,70.8,72.4,6.7,2,2,2018,1.0,0.6666666666666666,0.5384615384615384,0.0
2020,RAV,2020-01-16,0,0,3,17,190,0,1,4,6.0,54.1,57.3,4.7,0,4,2133,0.0,0.3333333333333333,0.4117647058823529,0.0
2020,BUF,2020-09-13,1,0,27,17,306,2,0,3,6.8,71.7,104.1,3.1,1,1,2477,1.0,0.5,0.5,1.0
2020,BUF,2020-09-20,1,0,31,28,411,4,0,1,11.9,68.6,146.2,4.9,0,4,1735,1.0,1.0,0.5,0.0
2020,BUF,2020-09-27,1,0,35,32,274,4,1,4,9.4,72.7,124.2,4.8,1,2,1668,1.0,0.0,0.5,1.0
2020,BUF,2020-10-04,1,0,30,23,274,2,0,1,8.5,70.6,114.1,2.6,2,3,1698,0.75,1.0,0.5384615384615384,1.0
2020,BUF,2020-10-13,0,0,16,42,275,2,2,1,6.2,63.0,75.9,4.3,0,2,1944,1.0,1.0,0.7647058823529411,0.0
2020,BUF,2020-10-19,0,0,17,26,122,2,1,0,4.5,51.9,73.4,3.7,0,4,1335,1.0,0.5,0.4444444444444444,0.0
2020,BUF,2020-10-25,1,0,18,10,296,0,0,2,7.1,69.8,88.9,4.7,0,0,2073,0.0,0.75,0.2727272727272727,0.0
